序号,基金代码,基金简称,类型,日期,单位净值,累计净值,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,成立日期
961,588680,广发上证科创板100增强策略ETF,指数型-股票,2025-03-13,1.4541,1.4541,-3.47,5.16,9.0,61.28,,,,14.66,45.41,2024-06-27
962,159331,国泰中证港股通高股息投资ETF,指数型-股票,2025-03-14,1.139,1.1527,1.38,3.06,6.36,22.53,,,,2.45,15.35,2024-07-23
963,159587,广发国证粮食产业ETF,指数型-股票,2025-03-13,1.1108,1.1108,0.1,-1.4,-7.26,15.68,,,,-3.58,11.08,2024-08-08
964,520600,广发中证港股通汽车ETF,指数型-股票,2025-03-13,1.2271,1.2271,2.48,16.32,,,,,,26.0,22.71,2024-12-19
965,159330,东财沪深300ETF,指数型-股票,2025-03-13,1.1729,1.1729,-1.12,0.18,-0.18,23.66,,,,-0.33,17.29,2024-08-01
966,513780,景顺长城中证港股通创新药ETF,指数型-股票,2025-03-13,1.0731,1.0731,-1.54,14.06,13.22,,,,,14.61,7.31,2024-10-16
967,159337,中证500ETF基金,指数型-股票,2025-03-13,1.3214,1.3214,-0.89,1.6,0.2,32.33,,,,4.73,32.14,2024-09-02
968,588070,万家上证科创板成长ETF,指数型-股票,2025-03-13,1.0326,1.0326,-5.42,3.97,7.43,,,,,9.09,3.26,2024-11-06
969,520900,广发中证国新港股通央企红利ETF,指数型-股票,2025-03-13,0.9172,0.9276,1.21,2.03,3.03,12.39,,,,-0.76,-7.22,2024-06-26
970,159301,华夏中证全指公用事业ETF,指数型-股票,2025-03-13,0.8864,0.8864,0.88,-0.23,-5.53,1.31,,,,-6.28,-11.36,2024-07-10
971,159583,富国中证通信设备主题ETF,指数型-股票,2025-03-13,1.1811,1.1811,-1.13,0.13,0.65,33.05,,,,0.14,18.11,2024-06-28
972,520660,南方中证国新港股通央企红利ETF,指数型-股票,2025-03-13,0.9204,0.9304,1.22,2.05,3.22,13.01,,,,-0.74,-6.93,2024-06-26
973,520990,景顺长城中证国新港股通央企红利ETF,指数型-股票,2025-03-13,0.9274,0.9274,1.2,2.01,3.17,12.63,,,,-0.77,-7.26,2024-06-26
974,560620,万家中证全指公用事业ETF,指数型-股票,2025-03-13,0.8788,0.8788,0.87,-0.24,-5.53,-12.12,,,,-6.24,-12.12,2024-09-11
975,159333,万家中证港股通央企红利ETF,指数型-股票,2025-03-13,1.2106,1.2106,0.07,3.84,5.52,29.49,,,,1.59,21.06,2024-08-21
976,159302,银华中证港股高股息ETF,指数型-股票,2025-03-14,1.1353,1.1353,1.28,2.84,4.7,21.22,,,,2.21,13.53,2024-08-23
977,588230,华泰柏瑞上证科创板200ETF,指数型-股票,2025-03-13,1.0851,1.0851,-4.13,4.5,,,,,,14.23,8.51,2024-12-16
978,159361,易方达中证A500ETF,指数型-股票,2025-03-13,0.9791,0.9791,-1.2,0.36,0.16,,,,,0.98,-2.09,2024-11-12
979,159362,工银中证A500ETF,指数型-股票,2025-03-13,1.0079,1.0145,-1.24,0.33,0.09,,,,,0.95,1.46,2024-11-19
980,512050,华夏中证A500ETF,指数型-股票,2025-03-13,0.9586,0.9586,-1.19,0.38,0.18,,,,,0.99,-4.15,2024-11-08
981,560810,融通中证诚通央企ESGETF,指数型-股票,2025-03-13,0.9675,0.9675,-1.39,1.26,-2.26,,,,,-2.33,-3.27,2024-11-25
982,588810,富国上证科创板芯片ETF,指数型-股票,2025-03-13,1.1366,1.1366,-5.14,7.0,,,,,,13.61,13.61,2024-12-30
983,159378,永赢国证通用航空产业ETF,指数型-股票,2025-03-13,1.142,1.142,-0.98,3.89,,,,,,,14.2,2025-01-02
984,159379,融通中证A500ETF,指数型-股票,2025-03-13,1.0348,1.0348,-1.17,0.4,,,,,,,3.49,2025-01-09
985,562970,易方达中证光伏产业ETF,指数型-股票,2025-03-14,0.8483,,1.69,2.89,-5.31,,,,,-0.04,-15.17,2024-10-30
986,159357,博时中证A500ETF,指数型-股票,2025-03-13,1.0128,1.0143,-1.18,0.37,0.17,,,,,0.97,1.43,2024-11-21
987,561880,华富中证A100ETF,指数型-股票,2025-03-13,1.0337,1.0337,-1.22,0.58,,,,,,,3.37,2025-01-15
988,159373,嘉实创业板50ETF,指数型-股票,2025-03-13,1.0092,1.0092,-3.17,-1.45,,,,,,,0.92,2025-01-23
989,510040,鹏华上证180ETF,指数型-股票,2025-03-13,0.9947,0.9947,-1.14,0.42,,,,,,0.27,-0.53,2024-12-25
990,159371,富国创业板50ETF,指数型-股票,2025-03-13,0.9953,0.9953,-3.14,-1.52,,,,,,,-0.47,2025-01-24
991,159367,华夏创业板50ETF,指数型-股票,2025-03-14,1.0261,1.0261,1.3,0.14,,,,,,,2.6,2025-01-24
992,159375,国泰创业板50ETF,指数型-股票,2025-03-14,1.0849,1.0849,1.4,0.32,,,,,,8.61,8.49,2024-12-30
993,530580,南方上证180ETF,指数型-股票,2025-03-13,0.9843,0.9843,-1.09,0.31,,,,,,-0.54,-1.57,2024-12-30
994,530300,华泰柏瑞上证180ETF,指数型-股票,2025-03-13,1.0228,1.0228,-1.04,0.3,,,,,,2.32,2.25,2024-12-30
995,588930,银华上证科创板人工智能ETF,指数型-股票,2025-03-13,1.2458,1.2458,-6.5,4.72,,,,,,,24.58,2025-01-06
996,511160,国债ETF东财,指数型-固收,2025-03-13,99.5519,0.9955,-0.12,-0.46,,,,,,-0.66,-0.48,2024-12-20
997,588780,国联安科创芯片设计ETF,指数型-股票,2025-03-13,1.1111,1.1111,-4.95,9.38,11.09,,,,,16.9,11.11,2024-12-11
998,560190,鹏华中证全指公用事业ETF,指数型-股票,2025-03-13,0.943,0.943,0.87,-0.24,,,,,,-5.46,-5.7,2024-12-25
999,588960,富国上证科创板新能源ETF,指数型-股票,2025-03-13,1.0456,1.0456,-1.58,4.55,,,,,,,4.55,2025-02-06
1000,530080,天弘上证180ETF,指数型-股票,2025-03-14,1.0509,1.0509,1.28,1.8,,,,,,,5.09,2025-01-08
1001,520550,招商恒生港股通高股息低波动ETF,指数型-股票,2025-03-13,1.0504,1.0504,0.33,5.78,,,,,,,5.04,2025-01-15
1002,588730,易方达上证科创板人工智能ETF,指数型-股票,2025-03-13,1.1593,1.1593,-6.58,4.59,,,,,,,15.93,2025-01-16
1003,588760,广发上证科创板人工智能ETF,指数型-股票,2025-03-13,0.5986,1.1972,-6.57,4.77,,,,,,,19.72,2025-01-15
1004,588870,汇添富上证科创板50成份ETF,指数型-股票,2025-03-13,1.0961,1.0961,-4.59,5.18,,,,,,,9.61,2025-01-20
1005,512080,中金中证A500ETF,指数型-股票,2025-03-13,1.0351,1.0351,-1.17,0.37,,,,,,,3.5,2025-01-14
1006,513830,嘉实中证港股通高股息投资ETF,指数型-股票,2025-03-13,1.0032,1.0032,,,,,,,,,0.32,2025-02-26
1007,159370,工银瑞信创业板50ETF,指数型-股票,2025-03-13,1.0413,1.0413,-3.09,-1.42,,,,,,,4.09,2025-01-10
1008,159328,易方达中证家电龙头ETF,指数型-股票,2025-03-14,1.0418,1.0418,2.56,1.02,6.85,,,,,6.05,4.18,2024-11-07
1009,563520,沪深300ETF永赢,指数型-股票,2025-03-13,0.9747,0.9747,-1.12,0.21,-0.11,,,,,-0.29,-2.55,2024-11-08
1010,159312,广发恒指港股通ETF,指数型-股票,2025-03-13,1.1561,1.1561,-3.46,8.1,17.75,,,,,16.82,15.61,2024-10-24
1011,159380,A500ETF东财,指数型-股票,2025-03-13,1.05,1.05,-1.16,0.42,,,,,,5.09,5.0,2024-12-30
1012,159376,浦银安盛中证A500ETF,指数型-股票,2025-03-13,1.0512,1.0512,-1.2,0.36,,,,,,5.12,5.12,2024-12-30
1013,159320,广发恒生A股电网设备ETF,指数型-股票,2025-03-14,0.9875,0.9875,2.04,0.94,-1.18,,,,,1.42,-1.25,2024-12-12
1014,512020,鹏华中证A500ETF,指数型-股票,2025-03-13,1.0174,1.0174,-1.18,0.34,0.17,,,,,0.93,1.74,2024-11-21
1015,563500,华宝中证A500ETF,指数型-股票,2025-03-13,1.0219,1.0219,-1.19,0.34,0.22,,,,,1.01,2.18,2024-11-22
1016,563880,汇添富中证A500ETF,指数型-股票,2025-03-13,0.9947,0.9947,-1.19,0.36,0.16,,,,,0.97,-0.53,2024-11-18
1017,159363,华宝创业板人工智能ETF,指数型-股票,2025-03-13,1.0649,1.0649,-3.76,0.47,4.8,,,,,11.14,6.49,2024-12-06
1018,159355,华宝中证800红利低波动ETF,指数型-股票,2025-03-14,1.0129,1.0129,0.94,0.12,-1.41,,,,,-2.84,1.29,2024-11-25
1019,563800,广发中证A500ETF,指数型-股票,2025-03-13,0.9604,0.9604,-1.19,0.38,0.18,,,,,0.99,-3.96,2024-11-11
1020,588790,博时科创板人工智能ETF,指数型-股票,2025-03-13,1.2686,1.2686,-6.58,4.7,,,,,,26.83,26.83,2024-12-31
1021,560380,南方中证A100ETF,指数型-股票,2025-03-13,0.9994,0.9994,-1.21,0.69,,,,,,0.61,-0.06,2024-12-19
1022,159358,大成中证A500ETF,指数型-股票,2025-03-13,1.0242,1.0242,-1.2,0.36,0.11,,,,,0.99,2.42,2024-11-22
1023,159359,华安中证A500ETF,指数型-股票,2025-03-13,1.0125,1.0125,-1.2,0.36,0.14,,,,,0.96,1.25,2024-11-19
1024,563210,富国恒生A股专精特新企业ETF,指数型-股票,2025-03-13,1.0749,1.0749,-2.35,2.9,,,,,,,7.47,2025-01-16
1025,159336,融通中证诚通央企红利ETF,指数型-股票,2025-03-13,1.0065,1.0065,0.92,0.04,,,,,,,0.65,2025-01-22
1026,530050,上证50ETF东财,指数型-股票,2025-03-14,1.0417,1.0417,2.18,3.0,4.63,,,,,2.61,4.17,2024-11-18
1027,159383,华泰柏瑞创业板50ETF,指数型-股票,2025-03-13,0.9829,0.9829,-3.13,-1.47,,,,,,,-1.72,2025-02-05
1028,530280,平安上证180ETF,指数型-股票,2025-03-14,1.0474,1.0474,1.27,1.11,,,,,,,4.74,2025-01-15
1029,159399,国泰富时中国A股自由现金流聚焦ETF,指数型-股票,2025-03-13,1.0155,1.0155,1.0,,,,,,,,1.55,2025-02-19
1030,560750,申万菱信中证A500ETF,指数型-股票,2025-03-13,1.0363,1.0363,-1.18,0.35,,,,,,,3.63,2025-01-22
1031,159396,博时深证基准做市信用债ETF,指数型-固收,2025-03-13,99.3787,0.9938,-0.26,-0.79,,,,,,,-0.62,2025-01-16
1032,530180,易方达上证180ETF,指数型-股票,2025-03-13,0.9886,0.9886,-1.09,0.21,,,,,,-0.65,-1.14,2024-12-18
1033,159393,万家沪深300ETF,指数型-股票,2025-03-13,0.9987,0.9987,,,,,,,,,-0.13,2025-02-25
1034,159201,华夏国证自由现金流ETF,指数型-股票,2025-03-13,0.9976,0.9976,0.22,,,,,,,,-0.24,2025-02-19
1035,159356,万家中证A500ETF,指数型-股票,2025-03-13,1.0046,1.0046,-1.19,0.37,0.23,,,,,1.03,0.46,2024-11-22
1036,530800,银华上证180ETF,指数型-股票,2025-03-13,1.028,1.028,-1.14,0.37,,,,,,,2.79,2025-01-17
1037,159386,永赢中证A500ETF,指数型-股票,2025-03-13,1.0062,1.0062,-1.21,0.34,,,,,,,0.62,2025-01-24
1038,159398,天弘深证基准做市信用债ETF,指数型-固收,2025-03-13,99.5276,0.9953,-0.24,-0.74,,,,,,,-0.47,2025-01-21
1039,588820,华夏上证科创板200ETF,指数型-股票,2025-03-13,1.1583,1.1583,-4.11,4.53,,,,,,16.35,15.83,2024-12-23
1040,561380,国泰恒生A股电网设备ETF,指数型-股票,2025-03-14,0.9856,0.9856,2.16,0.96,-1.43,,,,,1.69,-1.44,2024-12-11
1041,588750,汇添富上证科创板芯片ETF,指数型-股票,2025-03-13,1.082,1.082,-5.21,6.98,,,,,,10.68,8.2,2024-12-18
1042,159395,大成深证基准做市信用债ETF,指数型-固收,2025-03-14,99.5726,0.9957,-0.08,-0.58,,,,,,,-0.43,2025-01-16
1043,511070,南方上证基准做市公司债ETF,指数型-固收,2025-03-13,98.9926,0.9899,-0.4,-1.18,,,,,,,-1.01,2025-01-13
1044,511190,海富通上证基准做市公司债ETF,指数型-固收,2025-03-13,98.9771,0.9898,-0.43,-1.22,,,,,,,-1.02,2025-01-16
1045,159397,广发深证基准做市信用债ETF,指数型-固收,2025-03-13,99.4333,0.9943,-0.22,-0.72,,,,,,,-0.57,2025-01-22
1046,511200,华夏上证基准做市公司债ETF,指数型-固收,2025-03-13,99.2882,0.9929,-0.31,-0.9,,,,,,,-0.71,2025-01-16
1047,563860,海富通中证A500ETF,指数型-股票,2025-03-13,1.0108,1.0108,-1.17,0.36,,,,,,,1.08,2025-01-22
1048,159323,华夏中证港股通汽车产业主题ETF,指数型-股票,2025-03-13,1.2743,1.2743,2.49,16.9,,,,,,27.42,27.43,2024-12-30
1049,530680,兴业上证180ETF,指数型-股票,2025-03-13,1.0064,1.0064,-1.08,0.18,,,,,,1.25,0.64,2024-12-25
1050,588950,景顺长城上证科创板50成份ETF,指数型-股票,2025-03-13,1.099,1.099,-4.58,5.11,,,,,,,9.9,2025-01-15
1051,511110,易方达上证基准做市公司债ETF,指数型-固收,2025-03-14,99.1464,0.9915,-0.36,-1.1,,,,,,,-0.88,2025-01-16
1052,159360,天弘中证A500ETF,指数型-股票,2025-03-13,1.021,1.021,-1.19,0.36,0.2,,,,,1.0,2.1,2024-11-20
1053,520580,招商利安新兴亚洲精选ETF(QDII),指数型-海外股票,2025-03-13,0.9269,0.9269,-1.83,-7.15,,,,,,,-7.31,2025-01-16
1054,589660,南方上证科创板综合ETF,指数型-股票,2025-03-13,0.9911,0.9911,-3.94,,,,,,,,-0.9,2025-02-26
1055,589890,景顺长城上证科创板综合价格ETF,指数型-股票,2025-03-13,0.9872,0.9872,-3.91,,,,,,,,-1.29,2025-02-26
1056,589800,易方达上证科创板综合ETF,指数型-股票,2025-03-13,0.9831,0.9831,-3.89,,,,,,,,-1.7,2025-02-25
1057,588250,鹏华上证科创板生物医药ETF,指数型-股票,2025-03-12,1.0,1.0,,,,,,,,,0.0,2025-03-12
1058,589500,工银瑞信上证科创板综合价格ETF,指数型-股票,2025-03-13,0.9876,0.9876,-3.83,,,,,,,,-1.25,2025-02-24
1059,589680,鹏华科创板综合ETF,指数型-股票,2025-03-13,0.988,0.988,-3.85,,,,,,,,-1.21,2025-02-26
1060,589520,华宝上证科创板人工智能ETF,指数型-股票,2025-03-14,0.9718,0.9718,-2.7,,,,,,,,-2.82,2025-03-05
1061,588660,兴银中证科创创业50ETF,指数型-股票,2025-03-07,1.0006,1.0006,0.06,,,,,,,,0.06,2025-02-28
1062,588840,万家上证科创板50成份ETF,指数型-股票,2025-03-13,0.9811,0.9811,,,,,,,,,-1.89,2025-02-26
1063,589770,招商上证科创板综合ETF,指数型-股票,2025-03-13,0.9911,0.9911,-3.94,,,,,,,,-0.89,2025-02-26
1064,159206,永赢国证商用卫星ETF,指数型-股票,2025-03-13,0.9904,0.9904,-0.96,,,,,,,,-0.96,2025-03-06
1065,562810,嘉实上证综合增强策略ETF,指数型-股票,2025-03-13,1.0033,1.0033,,,,,,,,,0.33,2025-03-05
1066,589600,富国上证科创板综合价格ETF,指数型-股票,2025-03-13,0.9709,0.9709,-3.97,,,,,,,,-2.92,2025-02-28
1067,589080,汇添富上证科创板综合ETF,指数型-股票,2025-03-13,0.9921,0.9921,-4.0,,,,,,,,-0.8,2025-02-26
1068,589990,华泰柏瑞上证科创板综合ETF,指数型-股票,2025-03-13,0.9993,0.9993,-3.6,,,,,,,,-0.08,2025-02-26
1069,589000,华夏上证科创板综合ETF,指数型-股票,2025-03-13,0.9913,0.9913,-3.88,,,,,,,,-0.88,2025-02-26
1070,589630,国泰上证科创板综合ETF,指数型-股票,2025-03-13,0.9772,0.9772,,,,,,,,,-2.28,2025-03-04
1071,159209,招商中证全指红利质量ETF,指数型-股票,2025-03-14,1.0037,1.0037,,,,,,,,,0.37,2025-03-12
1072,589900,博时科创综指ETF,指数型-股票,2025-03-13,0.9876,0.9876,-3.81,,,,,,,,-1.26,2025-02-26
1073,589860,天弘上证科创板综合ETF,指数型-股票,2025-03-13,0.9781,0.9781,-3.97,,,,,,,,-2.2,2025-02-26
1074,589880,建信上证科创板综合ETF,指数型-股票,2025-03-14,1.0061,1.0061,-1.26,,,,,,,,0.61,2025-02-20
1075,588240,鹏华上证科创板200ETF,指数型-股票,2025-03-13,1.0112,1.0112,-4.02,1.12,,,,,,,1.12,2025-02-13
